kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_depth,koi_duration,koi_prad,koi_sma,koi_teq,koi_model_snr,label
5305471,K03806.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,161.252247,2185.9,23.467,4.49,0.5299,303.0,84.1,0
6780367,K07789.01,,FALSE POSITIVE,FALSE POSITIVE,0.358,175.358905,215.0,5.34,2.9,0.5813,420.0,9.1,0
6364126,K06690.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.2434664,119.4,18.47,2.83,0.0549,831.0,10.7,0
9649205,K08184.01,,FALSE POSITIVE,FALSE POSITIVE,0.012,237.26601,150.4,8.74,1.23,0.7335,299.0,8.6,0
8700506,K07077.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,43.797829003,415020.0,7.70289,93.43,0.2649,668.0,1375.1,0
11821363,K01494.01,Kepler-1754 b,CONFIRMED,CANDIDATE,0.994,8.19596647,792.8,2.824,2.04,0.0718,672.0,20.2,1
10601284,K00749.03,Kepler-226 d,CONFIRMED,CANDIDATE,0.971,8.10904807,217.4,3.596,1.3,0.0743,800.0,14.1,1
2710623,K04532.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.02087831,33.4,2.429,0.64,0.0196,1903.0,9.9,0
7941635,K05449.01,,FALSE POSITIVE,FALSE POSITIVE,0.768,0.762724045,9782.2,1.98818,41.02,0.0155,1860.0,451.7,0
8621353,K03682.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,11.344347453,258242.0,5.9738,62.52,0.099,810.0,437.2,0
3747262,K03005.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.312459403,36.9,1.459,1.65,0.0262,2824.0,13.9,0
9549648,K01886.01,Kepler-999 b,CONFIRMED,CANDIDATE,1.0,5.99185827,186.3,1.7215,2.75,0.0681,1355.0,32.1,1
8056665,K00089.01,Kepler-462 b,CONFIRMED,CANDIDATE,0.881,84.6877524,347.7,10.0248,3.37,0.4172,611.0,95.1,1
7362450,K07585.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566807422,26.1,5.148,1.13,0.0132,2680.0,28.8,0
12109845,K03765.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.865959015,291274.0,1.9058,144.5,0.014,1162.0,620.8,0
11757451,K04745.01,Kepler-443 b,CONFIRMED,CANDIDATE,0.877,177.668663,901.4,9.298,2.32,0.5594,233.0,12.7,1
9429631,K07937.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.18587282,99.4,1.998,0.89,0.0471,1057.0,9.3,0
3337351,K00965.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.047103499,71318.0,3.3208,51.86,0.0725,955.0,274.9,0
8686761,K07904.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,374.93999098,235.1,17.0849,4.67,1.1289,381.0,8.4,0
9541322,K02089.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,9.40527028,470.9,2.076,25.39,0.0888,938.0,20.7,0
8043052,K03695.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.244600029,8611.0,1.9204,27.47,0.0304,1190.0,42.6,0
3831523,K06361.01,,FALSE POSITIVE,FALSE POSITIVE,0.775,1.529283907,54.8,14.0075,2.26,0.0281,2550.0,41.5,0
9579192,K07192.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,12.08353781,43086.6,7.90317,50.33,0.115,1310.0,3799.5,0
8483241,K04270.01,,FALSE POSITIVE,FALSE POSITIVE,,373.72257,470.9,14.21,67.13,1.0309,262.0,9.6,0
10030778,K03265.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,29.47316279,12568.5,6.4327,48.98,0.1864,565.0,179.3,0
8168187,K02209.01,Kepler-1142 b,CONFIRMED,CANDIDATE,0.988,18.3027235,186.7,8.262,2.72,0.1343,902.0,24.7,1
8413968,K03251.01,,FALSE POSITIVE,FALSE POSITIVE,,135.223193,56.3,8.989,0.92,0.5234,417.0,8.9,0
9640946,K04542.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.08906057,76.2,2.743,0.75,0.0194,1511.0,10.4,0
5872150,K00414.02,,FALSE POSITIVE,FALSE POSITIVE,0.017,5.92240377,413.4,3.691,2.77,0.0656,1087.0,44.4,0
5990753,K06645.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.21636091,384.7,2.218,18.03,0.1013,2146.0,37.2,0
7281356,K06853.01,,FALSE POSITIVE,FALSE POSITIVE,,2.83401711,84.2,5.938,0.93,0.0399,1381.0,11.5,0
9602538,K07203.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.55646511,46.1,4.72,0.56,0.0412,1076.0,7.8,0
2569494,K03704.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.523298835,195071.0,5.9083,38.95,0.0241,1404.0,174.4,0
5175024,K02563.01,Kepler-1279 b,CONFIRMED,CANDIDATE,0.993,23.4772553,141.4,6.735,1.34,0.1633,738.0,17.6,1
8008067,K00316.02,Kepler-139 c,CONFIRMED,CANDIDATE,1.0,157.0659976,551.4,8.1289,2.63,0.5749,350.0,50.9,1
6850504,K00070.04,Kepler-20 e,CONFIRMED,CANDIDATE,0.999,6.09855603,84.4,2.9815,0.84,0.0626,927.0,24.8,1
6859813,K06778.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,10.88242209,206811.0,5.51934,63.14,0.0978,894.0,4284.2,0
6268722,K06026.01,,FALSE POSITIVE,FALSE POSITIVE,0.005,2.638432816,48488.0,2.42989,49.77,0.0386,1933.0,529.4,0
2437112,K03461.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,18.79852,487.4,4.795,2.04,0.1243,509.0,11.2,0
4449752,K05060.01,,FALSE POSITIVE,FALSE POSITIVE,,290.438547,212.9,12.85,1.11,0.7939,235.0,11.9,0
8823893,K05575.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.50650036,45.4,2.762,0.81,0.0258,1809.0,15.0,0
9020160,K00582.02,Kepler-191 c,CONFIRMED,CANDIDATE,0.994,17.73842886,605.5,3.0049,2.47,0.1241,596.0,29.8,1
4458082,K02303.01,Kepler-1181 b,CONFIRMED,CANDIDATE,1.0,4.89336495,138.3,3.485,1.6,0.0621,1374.0,15.9,1
6962977,K01364.01,Kepler-292 f,CONFIRMED,CANDIDATE,1.0,20.8341497,803.1,4.522,2.26,0.1389,563.0,26.2,1
10416390,K05792.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,215.737826,8476.0,7.257,8.71,0.6304,231.0,36.8,0
9777256,K02997.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.33251589,140.5,4.216,1.3,0.0221,1747.0,22.2,0
8547525,K05538.01,,FALSE POSITIVE,FALSE POSITIVE,,485.57785,853.0,6.67,2.18,1.1213,187.0,5.6,0
7762886,K08144.01,,FALSE POSITIVE,FALSE POSITIVE,0.071,315.81065,541.6,23.66,1.82,0.8365,212.0,11.6,0
12004689,K07504.01,,FALSE POSITIVE,FALSE POSITIVE,,2.5212708,163.3,2.706,0.81,0.0322,1003.0,7.8,0
8308070,K04830.01,,FALSE POSITIVE,FALSE POSITIVE,,401.5907,115.0,14.77,1.01,1.0572,256.0,11.9,0
4073089,K07682.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,58.873429,226471.0,17.487,76.18,0.3312,679.0,106.8,0
8589754,K03518.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.939461148,357832.0,6.19136,153.32,0.0913,1407.0,2427.5,0
5122112,K00552.01,,FALSE POSITIVE,FALSE POSITIVE,0.059,3.055171082,8665.3,1.6798,35.24,0.0405,1358.0,143.2,0
9347066,K07933.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,20.004714,115.7,2.952,0.89,0.1392,577.0,6.7,0
9650808,K01970.02,Kepler-344 c,CONFIRMED,CANDIDATE,0.899,125.602323,925.7,7.105,2.89,0.4806,360.0,23.3,1
5823557,K07743.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.4044122,42.7,4.575,0.85,0.036,1662.0,10.8,0
6066379,K03649.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.303858554,126636.0,4.36797,73.29,0.0238,2080.0,904.0,0
8008128,K06950.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,14.854415674,77410.4,5.13753,29.77,0.1206,798.0,2822.1,0
4544572,K03950.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.189092892,1871.5,5.1128,33.45,0.0335,1446.0,150.7,0
8429415,K02965.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.352564873,56.7,3.469,1.45,0.0247,2447.0,34.9,0
11465950,K02620.01,Kepler-1862 b,CONFIRMED,CANDIDATE,1.0,16.0573291,575.0,3.546,2.27,0.1199,645.0,17.5,1
6062929,K02315.01,Kepler-1822 b,CONFIRMED,CANDIDATE,0.994,22.1334224,654.6,2.049,1.76,0.1416,507.0,16.3,1
9773869,K03568.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,15.65129028,398641.0,6.7631,78.3,0.1288,792.0,359.7,0
9784222,K01513.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.798200403,396.8,1.8261,24.03,0.0173,2128.0,65.9,0
11669239,K00542.01,Kepler-180 c,CONFIRMED,CANDIDATE,0.999,41.8854433,687.4,6.763,3.28,0.2259,540.0,47.0,1
9899280,K01559.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.332560589,566.6,4.2427,1.4,0.0202,1086.0,108.8,0
10019643,K00471.02,Kepler-163 b,CONFIRMED,CANDIDATE,0.998,7.81100952,126.7,3.231,1.36,0.0739,906.0,15.8,1
10960993,K01284.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.117087797,12152.1,3.06941,88.51,0.0471,1842.0,441.7,0
10614012,K01807.01,,FALSE POSITIVE,FALSE POSITIVE,1.0,132.1331011,7956.2,26.715,75.08,0.6194,809.0,284.3,0
5895158,K03935.01,Kepler-1532 b,CONFIRMED,CANDIDATE,1.0,1.093665854,218.4,1.4399,1.29,0.0206,1681.0,33.5,1
6287131,K05258.01,,FALSE POSITIVE,FALSE POSITIVE,,452.30053,809.0,5.918,2.29,1.093,199.0,7.7,0
8197761,K06175.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,9.86869589,5915.0,2.876,21.68,0.1004,1332.0,15.8,0
9582496,K04858.01,,FALSE POSITIVE,FALSE POSITIVE,,224.447413,651.0,4.986,2.05,0.6907,260.0,7.9,0
11358389,K02163.01,Kepler-365 b,CONFIRMED,CANDIDATE,0.995,10.66489514,292.6,3.159,1.76,0.0961,865.0,25.3,1
3115480,K06306.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.693702974,25208.0,3.37146,62.55,0.0512,1453.0,568.7,0
3240049,K04968.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.945414866,968.7,2.702,38.32,0.0391,3531.0,47.5,0
10093664,K07285.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.20693963,20.0,6.881,0.97,0.0263,2847.0,24.3,0
4271474,K03324.01,Kepler-1469 b,CONFIRMED,CANDIDATE,1.0,21.8634638,871.0,3.542,2.37,0.1466,551.0,9.9,1
4909707,K03175.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.302365255,62160.0,23.88,63.06,0.0344,1568.0,468.4,0
8712863,K07908.01,,FALSE POSITIVE,FALSE POSITIVE,0.168,0.532493086,19.9,2.145,1.87,0.0156,4893.0,8.9,0
8242350,K05493.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.993576155,2924.0,21.2695,101.15,0.0803,1605.0,643.3,0
8616637,K00579.02,Kepler-190 c,CONFIRMED,CANDIDATE,1.0,3.763041531,354.5,1.6011,1.63,0.0444,948.0,37.9,1
10984090,K00112.01,Kepler-466 b,CONFIRMED,CANDIDATE,0.99,51.07926451,736.8,6.3729,2.75,0.2671,503.0,126.8,1
6762188,K05323.01,,FALSE POSITIVE,FALSE POSITIVE,1.0,7.155547398,2568.8,4.5711,48.93,0.093,2049.0,124.6,0
3953173,K04493.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.41795911,100.5,2.727,0.53,0.0288,878.0,10.1,0
5534814,K00838.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.859386384,6044.3,2.2757,38.33,0.0571,1114.0,269.7,0
9786017,K05714.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.249000963,58776.2,9.6022,59.61,0.0358,2126.0,1159.5,0
10006096,K05753.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,70.516233809,330180.0,4.09296,52.74,0.3065,390.0,3168.8,0
3353050,K00384.01,Kepler-541 b,CONFIRMED,CANDIDATE,1.0,5.0800579,222.8,5.207,3.95,0.0641,1673.0,56.7,1
4678919,K04219.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.87885327,120.9,3.302,0.97,0.0291,1406.0,12.1,0
6276994,K04095.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.10601182,52.9,2.577,0.77,0.0216,1903.0,15.5,0
10147276,K07987.01,,FALSE POSITIVE,FALSE POSITIVE,0.021,0.681401611,103.6,0.865,1.07,0.0157,2218.0,12.3,0
11810124,K03344.02,Kepler-1471 b,CONFIRMED,CANDIDATE,0.972,3.63898953,209.6,2.252,1.68,0.0453,1238.0,16.0,1
12254378,K02387.01,Kepler-1217 b,CONFIRMED,CANDIDATE,0.999,2.032319072,315.5,1.6762,1.87,0.0326,1542.0,24.5,1
6312314,K01625.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.221204888,111.6,1.8511,1.1,0.0213,1772.0,27.3,0
7335972,K04599.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.579770948,467.9,1.0377,2.4,0.0135,1953.0,44.3,0
7985733,K03219.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.544561598,35.2,1.6053,44.9,0.0155,11804.0,31.1,0
11656721,K00541.01,Kepler-594 b,CONFIRMED,CANDIDATE,1.0,13.64617478,633.0,3.4098,2.06,0.1089,678.0,43.4,1
5817712,K05204.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.20601251,106.7,6.82,0.82,0.0464,1004.0,10.7,0
4067549,K06380.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.698431197,42548.8,5.43677,42.72,0.0738,878.0,942.6,0
7281694,K07584.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566807725,31.5,2.16,0.94,0.0133,2524.0,12.3,0
11099351,K06234.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.37795507,4391.1,2.4329,92.61,0.0463,2965.0,257.5,0
9214715,K06065.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,265.2999623,31778.0,8.8577,25.56,0.8276,296.0,154.7,0
3859628,K01191.01,Kepler-1740 b,CONFIRMED,CANDIDATE,1.0,8.17242644,864.3,3.902,3.29,0.0779,858.0,37.0,1
5041569,K02795.01,,FALSE POSITIVE,FALSE POSITIVE,0.024,2.5355023,354.6,7.189,2.7,0.0385,1477.0,37.6,0
11497958,K01422.02,Kepler-296 d,CONFIRMED,CANDIDATE,1.0,19.85029495,1607.5,2.8407,1.52,0.1052,297.0,34.4,1
8153568,K06051.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.60727417,841897.0,14.0841,221.55,0.051,1833.0,710.9,0
8229458,K02238.01,Kepler-1152 b,CONFIRMED,CANDIDATE,0.997,1.646801683,284.2,1.1966,0.86,0.0223,806.0,25.2,1
8890783,K00464.01,Kepler-561 b,CONFIRMED,CANDIDATE,0.963,58.36205791,5374.7,6.3363,7.02,0.2918,446.0,286.6,1
4743513,K00024.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.086075752,3657.8,2.2647,10.3,0.0304,1845.0,102.2,0
5534965,K03557.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,243.82122131,56799.3,10.9312,56.63,0.7812,365.0,2804.3,0
6607357,K02838.01,Kepler-1365 b,CONFIRMED,CANDIDATE,0.996,7.69994466,70.9,4.432,0.92,0.075,969.0,17.4,1
4725681,K00817.01,Kepler-236 c,CONFIRMED,CANDIDATE,1.0,23.96793669,1182.3,3.827,1.8,0.1322,329.0,27.5,1
2707985,K03253.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.89127438,32.3,4.491,2.03,0.0378,3342.0,24.6,0
3337438,K06324.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.97606298,72.2,4.124,5.65,0.0537,2615.0,17.8,0
9899410,K07245.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.332545609,278.2,3.997,28.37,0.033,5080.0,31.4,0
7919516,K07857.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.575445783,29.3,0.8463,1.3,0.0149,3478.0,3.2,0
5640085,K00448.01,Kepler-159 b,CONFIRMED,CANDIDATE,1.0,10.13958818,1155.9,2.6446,1.68,0.0739,447.0,40.3,1
10418797,K00741.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,23.355341391,38524.0,4.60672,21.55,0.1611,601.0,1144.3,0
8414914,K05513.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,100.303613,488038.0,10.578,78.77,0.4221,421.0,354.7,0
6685609,K00665.01,Kepler-207 d,CONFIRMED,CANDIDATE,1.0,5.868066282,436.5,4.1246,3.6,0.0674,1254.0,97.6,1
9239670,K08282.01,,FALSE POSITIVE,FALSE POSITIVE,0.116,456.55308,116.2,4.435,1.48,1.117,270.0,7.3,0
11457191,K07447.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.149198426,37721.0,4.1603,42.03,0.0203,1690.0,164.2,0
8008913,K08271.01,,FALSE POSITIVE,FALSE POSITIVE,0.284,34.9989085,427.1,1.764,1.65,0.185,376.0,7.5,0
3228825,K04055.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.73095491,29.6,2.206,0.88,0.0175,2711.0,7.5,0
8588377,K03861.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.99466172,1370.5,1.576,31.84,0.0182,1898.0,21.5,0
10031918,K04894.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.5900471,137.0,3.463,0.8,0.0724,677.0,9.6,0
6629332,K01227.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.155278342,20739.0,2.1064,16.89,0.0316,1272.0,142.7,0
5095082,K04320.01,Kepler-1951 b,CONFIRMED,CANDIDATE,0.554,20.6579443,98.2,8.798,1.27,0.1435,728.0,14.1,1
9913798,K07254.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.14344093,133317.0,3.9741,28.69,0.0296,1033.0,645.9,0
10074466,K01917.01,Kepler-1776 b,CONFIRMED,CANDIDATE,0.999,35.01190875,436.7,2.868,2.97,0.2124,603.0,34.0,1
10489525,K00106.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.612249049,154.0,4.235,50.98,0.0308,2713.0,45.4,0
7212184,K02487.01,Kepler-1255 b,CONFIRMED,CANDIDATE,0.987,36.292017,374.7,8.198,3.1,0.2226,694.0,21.4,1
9225395,K02107.01,Kepler-1101 b,CONFIRMED,CANDIDATE,0.979,81.3153052,715.5,5.807,2.55,0.3483,393.0,20.7,1
12404954,K00361.01,Kepler-537 b,CONFIRMED,CANDIDATE,1.0,3.247548814,209.7,2.5146,1.41,0.0442,1181.0,51.6,1
6925263,K06788.01,,FALSE POSITIVE,FALSE POSITIVE,,2.51989935,147.2,1.55,1.04,0.0352,1217.0,7.7,0
7972785,K00184.01,,FALSE POSITIVE,FALSE POSITIVE,0.004,7.300735516,13051.7,5.78725,13.32,0.0777,1086.0,1640.0,0
11304987,K02993.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.692693892,1433.7,1.2804,32.44,0.0156,2050.0,146.7,0
8560285,K01249.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,85.34092607,51746.2,10.6141,1177.65,0.3768,409.0,898.4,0
9021047,K07919.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,31.97280045,2236.4,4.9,5.88,0.2015,626.0,44.8,0
7175184,K00369.02,Kepler-144 c,CONFIRMED,CANDIDATE,1.0,10.10463142,114.6,2.369,1.59,0.0937,1046.0,24.1,1
8841616,K07097.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.679585725,101786.0,7.34648,28.99,0.0228,970.0,1884.3,0
3229028,K06100.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.730964241,44.0,2.483,0.99,0.0164,2467.0,28.7,0
7132798,K00220.02,Kepler-119 c,CONFIRMED,CANDIDATE,1.0,4.12511935,114.7,2.877,0.88,0.049,1016.0,21.6,1
2014991,K02178.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.49676881,135.0,2.527,3.74,0.0788,1761.0,10.6,0
4570555,K05072.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,4.750256809,395.1,1.9278,12.35,0.0683,2090.0,42.7,0
6147851,K07766.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,3.06026014,59.9,2.545,0.83,0.0412,1284.0,10.1,0
8111622,K06968.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,15.44605962,330907.0,4.5963,52.93,0.1211,701.0,2025.2,0
3323289,K06319.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,33.693201537,508772.0,7.44219,68.86,0.1917,518.0,1618.4,0
5623137,K05185.01,,FALSE POSITIVE,FALSE POSITIVE,,419.95929,196.2,13.86,1.53,1.0432,266.0,5.9,0
7631194,K06896.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.811390968,139.9,1.0114,14.74,0.0238,5043.0,19.2,0
7219825,K00238.02,Kepler-123 c,CONFIRMED,CANDIDATE,0.993,26.6951944,132.6,4.576,1.4,0.1757,706.0,13.4,1
4159347,K00394.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,12.28351275,597.8,3.634,74.76,0.1136,1342.0,23.4,0
2708270,K04951.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.89125883,274.5,4.656,23.6,0.0286,4480.0,15.3,0
12058931,K00546.02,Kepler-182 b,CONFIRMED,CANDIDATE,0.999,9.82578495,433.3,5.2498,2.66,0.0949,935.0,38.1,1
4738095,K08096.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,309.933134,176.1,7.165,1.8,0.9603,319.0,8.3,0
9282687,K06196.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.680425996,277249.0,5.4548,102.31,0.0306,2203.0,440.1,0
6425957,K00663.02,Kepler-205 c,CONFIRMED,CANDIDATE,0.008,20.30652862,715.4,2.8014,1.58,0.1209,389.0,60.8,1
5308663,K01562.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.784512952,586.0,2.4623,25.48,0.0166,1952.0,44.4,0
5078939,K02438.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.958577398,453.0,2.388,1.8,0.0296,1252.0,24.5,0
8934103,K04009.01,Kepler-1538 b,CONFIRMED,CANDIDATE,0.997,175.13892,634.5,10.767,3.06,0.6095,346.0,17.9,1
12506351,K01446.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.22775877,46148.0,2.7545,48.79,0.0227,1859.0,292.7,0
8233802,K03302.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,69.3788597,530.4,3.807,2.07,0.3241,421.0,16.8,0
10026136,K07274.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,9.080194398,324573.0,8.18777,76.4,0.0896,1013.0,3481.8,0
4380560,K07548.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.705816203,149.0,5.55,15.33,0.0158,2109.0,19.6,0
4860932,K01600.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,12.36564669,388.4,3.644,24.89,0.1059,804.0,22.8,0
11408935,K06086.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,15.995094054,44315.3,8.45037,17.09,0.1194,676.0,2019.7,0
7747425,K01952.01,Kepler-341 c,CONFIRMED,CANDIDATE,0.997,8.0103929,294.1,4.2713,1.88,0.0772,940.0,34.6,1
4285107,K01333.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.243016513,299.6,2.721,1.37,0.0312,1167.0,59.1,0
11802615,K00296.01,Kepler-513 b,CONFIRMED,CANDIDATE,1.0,28.86236571,449.2,5.4033,2.53,0.1789,623.0,64.4,1
10798838,K03449.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,62.127677128,37430.2,5.25005,38.61,0.278,402.0,990.3,0
5357545,K02219.01,Kepler-1809 b,CONFIRMED,CANDIDATE,0.995,3.757294695,273.3,0.9269,1.23,0.0435,877.0,23.4,1
5471068,K06008.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,12.426469,180.5,25.71,1.66,0.1052,729.0,24.2,0
7050060,K02215.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,22.0425953,348.0,61.2018,28.78,0.1515,760.0,90.4,0
5736801,K07739.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.6751871,178.3,2.372,1.09,0.067,890.0,7.0,0
6867555,K02439.01,Kepler-1239 b,CONFIRMED,CANDIDATE,1.0,5.19103699,290.1,4.222,1.92,0.0625,1183.0,25.2,1
3337548,K06325.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.97586085,105.9,4.513,0.85,0.0379,1135.0,9.1,0
12004656,K08073.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.52123022,145.9,4.739,9.68,0.0297,726.0,8.9,0
4356766,K03669.01,,FALSE POSITIVE,FALSE POSITIVE,0.007,1.731803197,44612.0,5.6803,22.87,0.0285,1526.0,221.1,0
11967004,K07499.01,,FALSE POSITIVE,FALSE POSITIVE,0.019,1.941635737,69814.1,2.46683,59.71,0.0322,1728.0,1243.7,0
12105785,K07512.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,31.953038766,17703.4,8.0461,47.96,0.2176,864.0,1364.9,0
11069176,K02007.01,Kepler-1050 b,CONFIRMED,CANDIDATE,0.999,15.3789014,185.1,4.662,2.94,0.1313,1039.0,17.6,1
8845221,K07098.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.40346248,261346.0,7.6494,108.46,0.064,1559.0,2851.3,0
5956342,K01052.04,Kepler-265 d,CONFIRMED,CANDIDATE,0.815,43.1312147,447.8,3.198,2.39,0.2309,554.0,11.8,1
9390655,K05662.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,9.5497037,706.7,1.881,1.45,0.073,456.0,12.4,0
4349452,K00244.02,Kepler-25 b,CONFIRMED,CANDIDATE,1.0,6.238535444,401.6,3.5255,2.53,0.0685,1185.0,274.5,1
11701407,K02376.01,Kepler-1214 b,CONFIRMED,CANDIDATE,0.942,18.8262877,795.8,2.344,2.34,0.128,591.0,19.9,1
3836509,K05011.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.540389045,485.7,1.8325,32.54,0.0379,4379.0,48.6,0
6878240,K02681.01,Kepler-397 c,CONFIRMED,CANDIDATE,1.0,135.4978256,5038.1,6.769,6.01,0.4756,295.0,73.2,1
6277594,K05255.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.66115536,34.3,14.807,0.81,0.0478,1466.0,27.8,0
6690523,K05314.01,,FALSE POSITIVE,FALSE POSITIVE,,148.666527,319.4,4.353,6.81,0.6404,559.0,8.6,0
7670485,K06900.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.467706136,77323.6,4.05376,43.98,0.0794,844.0,976.0,0
11200773,K07419.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.489550708,29838.9,2.84685,36.91,0.0341,1281.0,443.6,0
9656397,K03543.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,204.74104758,333804.0,20.5357,97.39,0.7287,404.0,2000.2,0
